GEO,year,Total_Population,Population_0_14,Population_15_more,labour_force,inactive_adults,employment,unemployment,parttime,fulltime
Nova Scotia,2012-06,,,,,,,,,
Nova Scotia,2012-07,,,,,,,,,
Nova Scotia,2012-08,,,,,,,,,
Nova Scotia,2012-09,,,,,,,,,
Nova Scotia,2012-10,,,,,,,,,
Nova Scotia,2012-11,,,,,,,,,
Nova Scotia,2012-12,,,,,,,,,
Nova Scotia,2013-01,,,,,,,,,
Nova Scotia,2013-02,,,,,,,,,
Nova Scotia,2013-03,,,,,,,,,
Nova Scotia,2013-04,,,,,,,,,
Nova Scotia,2013-05,,,,,,,,,
Nova Scotia,2013-06,,,,,,,,,
Nova Scotia,2013-07,,,,,,,,,
Nova Scotia,2013-08,,,,,,,,,
Nova Scotia,2013-09,,,,,,,,,
Nova Scotia,2013-10,,,,,,,,,
Nova Scotia,2013-11,,,,,,,,,
Nova Scotia,2013-12,,,,,,,,,
Nova Scotia,2014-01,,,,,,,,,
Nova Scotia,2014-02,,,,,,,,,
Nova Scotia,2014-03,,,,,,,,,
Nova Scotia,2014-04,,,,,,,,,
Nova Scotia,2014-05,,,,,,,,,
Nova Scotia,2014-06,,,,,,,,,
Nova Scotia,2014-07,,,,,,,,,
Nova Scotia,2014-08,,,,,,,,,
Nova Scotia,2014-09,,,,,,,,,
Nova Scotia,2014-10,,,,,,,,,
Nova Scotia,2014-11,,,,,,,,,
Nova Scotia,2014-12,,,,,,,,,
Nova Scotia,2015-01,,,,,,,,,
Nova Scotia,2015-02,,,,,,,,,
Nova Scotia,2015-03,,,,,,,,,
Nova Scotia,2015-04,,,,,,,,,
Nova Scotia,2015-05,,,,,,,,,
Nova Scotia,2015-06,,,,,,,,,
Nova Scotia,2015-07,,,,,,,,,
Nova Scotia,2015-08,,,,,,,,,
Nova Scotia,2015-09,,,,,,,,,
Nova Scotia,2015-10,,,,,,,,,
Nova Scotia,2015-11,,,,,,,,,
Nova Scotia,2015-12,,,,,,,,,
Nova Scotia,2016-01,,,,,,,,,
Nova Scotia,2016-02,,,,,,,,,
Nova Scotia,2016-03,,,,,,,,,
Nova Scotia,2016-04,,,,,,,,,
Nova Scotia,2016-05,,,,,,,,,
Nova Scotia,2016-06,,,,,,,,,
Nova Scotia,2016-07,,,,,,,,,
Nova Scotia,2016-08,,,,,,,,,
Nova Scotia,2016-09,,,,,,,,,
Nova Scotia,2016-10,,,,,,,,,
Nova Scotia,2016-11,,,,,,,,,
Nova Scotia,2016-12,,,,,,,,,
Nova Scotia,2017-01,,,,,,,,,
Nova Scotia,2017-02,,,,,,,,,
Nova Scotia,2017-03,,,,,,,,,
Nova Scotia,2017-04,,,,,,,,,
Nova Scotia,2017-05,,,,,,,,,
Nova Scotia,2017-06,,,,,,,,,
Nova Scotia,2017-07,,,,,,,,,
Nova Scotia,2017-08,,,,,,,,,
Nova Scotia,2017-09,,,,,,,,,
Nova Scotia,2017-10,,,,,,,,,
Nova Scotia,2017-11,,,,,,,,,
Nova Scotia,2017-12,,,,,,,,,
Nova Scotia,2018-01,,,,,,,,,
Nova Scotia,2018-02,,,,,,,,,
Nova Scotia,2018-03,,,,,,,,,
Nova Scotia,2018-04,,,,,,,,,
Nova Scotia,2018-05,,,,,,,,,
Nova Scotia,2018-06,,,,,,,,,
Nova Scotia,2018-07,,,,,,,,,
Nova Scotia,2018-08,,,,,,,,,
Nova Scotia,2018-09,,,,,,,,,
Nova Scotia,2018-10,,,,,,,,,
Nova Scotia,2018-11,,,,,,,,,
Nova Scotia,2018-12,,,,,,,,,
Nova Scotia,2019-01,,,,,,,,,
Nova Scotia,2019-02,,,,,,,,,
Nova Scotia,2019-03,,,,,,,,,
Nova Scotia,2019-04,,,,,,,,,
Nova Scotia,2019-05,,,,,,,,,
Nova Scotia,2019-06,,,,,,,,,
Nova Scotia,2019-07,,,,,,,,,
Nova Scotia,2019-08,,,,,,,,,
Nova Scotia,2019-09,,,,,,,,,
Nova Scotia,2019-10,,,,,,,,,
Nova Scotia,2019-11,,,,,,,,,
Nova Scotia,2019-12,,,,,,,,,
Nova Scotia,2020-01,,,,,,,,,
Nova Scotia,2020-02,,,,,,,,,
Nova Scotia,2020-03,,,,,,,,,
Nova Scotia,2020-04,,,,,,,,,
Nova Scotia,2020-05,,,,,,,,,
Nova Scotia,2020-06,,,,,,,,,
Nova Scotia,2020-07,,,,,,,,,
Nova Scotia,2020-08,,,,,,,,,
Nova Scotia,2020-09,,,,,,,,,
Nova Scotia,2020-10,,,,,,,,,
Nova Scotia,2020-11,,,,,,,,,
Nova Scotia,2020-12,,,,,,,,,
Nova Scotia,2021-01,,,,,,,,,
Nova Scotia,2021-02,,,,,,,,,
Nova Scotia,2021-03,,,,,,,,,
Nova Scotia,2021-04,,,,,,,,,
Nova Scotia,2021-05,,,,,,,,,
Nova Scotia,2021-06,,,,,,,,,
Nova Scotia,2021-07,,,,,,,,,
Nova Scotia,2021-08,,,,,,,,,
Nova Scotia,2021-09,,,,,,,,,
Nova Scotia,2021-10,,,,,,,,,
Nova Scotia,2021-11,,,,,,,,,
Nova Scotia,2021-12,,,,,,,,,
Nova Scotia,2022-01,,,,,,,,,
Nova Scotia,2022-02,,,,,,,,,
Nova Scotia,2022-03,,,,,,,,,
Nova Scotia,2022-04,,,,,,,,,
Nova Scotia,2022-05,,,,,,,,,
Nova Scotia,2022-06,,,,,,,,,
Nova Scotia,2022-07,,,,,,,,,
Nova Scotia,2022-08,,,,,,,,,
Nova Scotia,2022-09,,,,,,,,,
Nova Scotia,2022-10,,,,,,,,,
Nova Scotia,2022-11,,,,,,,,,
Nova Scotia,2022-12,,,,,,,,,
Nova Scotia,2023-01,,,,,,,,,
Ontario,1976-01,,,,,,,,,
Ontario,1976-02,,,,,,,,,
Ontario,1976-03,,,,,,,,,
Ontario,1976-04,,,,,,,,,
Ontario,1976-05,,,,,,,,,
Ontario,1976-06,,,,,,,,,
Ontario,1976-07,,,,,,,,,
Ontario,1976-08,,,,,,,,,
Ontario,1976-09,,,,,,,,,
Ontario,1976-10,,,,,,,,,
Ontario,1976-11,,,,,,,,,
Ontario,1976-12,,,,,,,,,
Ontario,1977-01,,,,,,,,,
Ontario,1977-02,,,,,,,,,
Ontario,1977-03,,,,,,,,,
Ontario,1977-04,,,,,,,,,
Ontario,1977-05,,,,,,,,,
Ontario,1977-06,,,,,,,,,
Ontario,1977-07,,,,,,,,,
Ontario,1977-08,,,,,,,,,
Ontario,1977-09,,,,,,,,,
Ontario,1977-10,,,,,,,,,
Ontario,1977-11,,,,,,,,,
Ontario,1977-12,,,,,,,,,
Ontario,1978-01,,,,,,,,,
Ontario,1978-02,,,,,,,,,
Ontario,1978-03,,,,,,,,,
Ontario,1978-04,,,,,,,,,
Ontario,1978-05,,,,,,,,,
Ontario,1978-06,,,,,,,,,
Ontario,1978-07,,,,,,,,,
Ontario,1978-08,,,,,,,,,
Ontario,1978-09,,,,,,,,,
Ontario,1978-10,,,,,,,,,
Ontario,1978-11,,,,,,,,,
Ontario,1978-12,,,,,,,,,
Ontario,1979-01,,,,,,,,,
Ontario,1979-02,,,,,,,,,
Ontario,1979-03,,,,,,,,,
Ontario,1979-04,,,,,,,,,
Ontario,1979-05,,,,,,,,,
Ontario,1979-06,,,,,,,,,
Ontario,1979-07,,,,,,,,,
Ontario,1979-08,,,,,,,,,
Ontario,1979-09,,,,,,,,,
Ontario,1979-10,,,,,,,,,
Ontario,1979-11,,,,,,,,,
Ontario,1979-12,,,,,,,,,
Ontario,1980-01,,,,,,,,,
Ontario,1980-02,,,,,,,,,
Ontario,1980-03,,,,,,,,,
Ontario,1980-04,,,,,,,,,
Ontario,1980-05,,,,,,,,,
Ontario,1980-06,,,,,,,,,
Ontario,1980-07,,,,,,,,,
Ontario,1980-08,,,,,,,,,
Ontario,1980-09,,,,,,,,,
Ontario,1980-10,,,,,,,,,
Ontario,1980-11,,,,,,,,,
Ontario,1980-12,,,,,,,,,
Ontario,1981-01,,,,,,,,,
Ontario,1981-02,,,,,,,,,
Ontario,1981-03,,,,,,,,,
Ontario,1981-04,,,,,,,,,
Ontario,1981-05,,,,,,,,,
Ontario,1981-06,,,,,,,,,
Ontario,1981-07,,,,,,,,,
Ontario,1981-08,,,,,,,,,
Ontario,1981-09,,,,,,,,,
Ontario,1981-10,,,,,,,,,
Ontario,1981-11,,,,,,,,,
Ontario,1981-12,,,,,,,,,
Ontario,1982-01,,,,,,,,,
Ontario,1982-02,,,,,,,,,
Ontario,1982-03,,,,,,,,,
Ontario,1982-04,,,,,,,,,
Ontario,1982-05,,,,,,,,,
Ontario,1982-06,,,,,,,,,
Ontario,1982-07,,,,,,,,,
Ontario,1982-08,,,,,,,,,
Ontario,1982-09,,,,,,,,,
Ontario,1982-10,,,,,,,,,
Ontario,1982-11,,,,,,,,,
Ontario,1982-12,,,,,,,,,
Ontario,1983-01,,,,,,,,,
Ontario,1983-02,,,,,,,,,
Ontario,1983-03,,,,,,,,,
Ontario,1983-04,,,,,,,,,
Ontario,1983-05,,,,,,,,,
Ontario,1983-06,,,,,,,,,
Ontario,1983-07,,,,,,,,,
Ontario,1983-08,,,,,,,,,
Ontario,1983-09,,,,,,,,,
Ontario,1983-10,,,,,,,,,
Ontario,1983-11,,,,,,,,,
Ontario,1983-12,,,,,,,,,
Ontario,1984-01,,,,,,,,,
Ontario,1984-02,,,,,,,,,
Ontario,1984-03,,,,,,,,,
Ontario,1984-04,,,,,,,,,
Ontario,1984-05,,,,,,,,,
Ontario,1984-06,,,,,,,,,
Ontario,1984-07,,,,,,,,,
Ontario,1984-08,,,,,,,,,
Ontario,1984-09,,,,,,,,,
Ontario,1984-10,,,,,,,,,
Ontario,1984-11,,,,,,,,,
Ontario,1984-12,,,,,,,,,
Ontario,1985-01,,,,,,,,,
Ontario,1985-02,,,,,,,,,
Ontario,1985-03,,,,,,,,,
Ontario,1985-04,,,,,,,,,
Ontario,1985-05,,,,,,,,,
Ontario,1985-06,,,,,,,,,
Ontario,1985-07,,,,,,,,,
Ontario,1985-08,,,,,,,,,
Ontario,1985-09,,,,,,,,,
Ontario,1985-10,,,,,,,,,
Ontario,1985-11,,,,,,,,,
Ontario,1985-12,,,,,,,,,
Ontario,1986-01,,,,,,,,,
Ontario,1986-02,,,,,,,,,
Ontario,1986-03,,,,,,,,,
Ontario,1986-04,,,,,,,,,
Ontario,1986-05,,,,,,,,,
Ontario,1986-06,,,,,,,,,
Ontario,1986-07,,,,,,,,,
Ontario,1986-08,,,,,,,,,
Ontario,1986-09,,,,,,,,,
Ontario,1986-10,,,,,,,,,
Ontario,1986-11,,,,,,,,,
Ontario,1986-12,,,,,,,,,
Ontario,1987-01,,,,,,,,,
Ontario,1987-02,,,,,,,,,
Ontario,1987-03,,,,,,,,,
Ontario,1987-04,,,,,,,,,
Ontario,1987-05,,,,,,,,,
Ontario,1987-06,,,,,,,,,
Ontario,1987-07,,,,,,,,,
Ontario,1987-08,,,,,,,,,
Ontario,1987-09,,,,,,,,,
Ontario,1987-10,,,,,,,,,
Ontario,1987-11,,,,,,,,,
Ontario,1987-12,,,,,,,,,
Ontario,1988-01,,,,,,,,,
Ontario,1988-02,,,,,,,,,
Ontario,1988-03,,,,,,,,,
Ontario,1988-04,,,,,,,,,
Ontario,1988-05,,,,,,,,,
Ontario,1988-06,,,,,,,,,
Ontario,1988-07,,,,,,,,,
Ontario,1988-08,,,,,,,,,
Ontario,1988-09,,,,,,,,,
Ontario,1988-10,,,,,,,,,
Ontario,1988-11,,,,,,,,,
Ontario,1988-12,,,,,,,,,
Ontario,1989-01,,,,,,,,,
Ontario,1989-02,,,,,,,,,
Ontario,1989-03,,,,,,,,,
Ontario,1989-04,,,,,,,,,
Ontario,1989-05,,,,,,,,,
Ontario,1989-06,,,,,,,,,
Ontario,1989-07,,,,,,,,,
Ontario,1989-08,,,,,,,,,
Ontario,1989-09,,,,,,,,,
Ontario,1989-10,,,,,,,,,
Ontario,1989-11,,,,,,,,,
Ontario,1989-12,,,,,,,,,
Ontario,1990-01,,,,,,,,,
Ontario,1990-02,,,,,,,,,
Ontario,1990-03,,,,,,,,,
Ontario,1990-04,,,,,,,,,
Ontario,1990-05,,,,,,,,,
Ontario,1990-06,,,,,,,,,
Ontario,1990-07,,,,,,,,,
Ontario,1990-08,,,,,,,,,
Ontario,1990-09,,,,,,,,,
Ontario,1990-10,,,,,,,,,
Ontario,1990-11,,,,,,,,,
Ontario,1990-12,,,,,,,,,
Ontario,1991-01,,,,,,,,,
Ontario,1991-02,,,,,,,,,
Ontario,1991-03,,,,,,,,,
Ontario,1991-04,,,,,,,,,
Ontario,1991-05,,,,,,,,,
Ontario,1991-06,,,,,,,,,
Ontario,1991-07,,,,,,,,,
Ontario,1991-08,,,,,,,,,
Ontario,1991-09,,,,,,,,,
Ontario,1991-10,,,,,,,,,
Ontario,1991-11,,,,,,,,,
Ontario,1991-12,,,,,,,,,
Ontario,1992-01,,,,,,,,,
Ontario,1992-02,,,,,,,,,
Ontario,1992-03,,,,,,,,,
Ontario,1992-04,,,,,,,,,
Ontario,1992-05,,,,,,,,,
Ontario,1992-06,,,,,,,,,
Ontario,1992-07,,,,,,,,,
Ontario,1992-08,,,,,,,,,
Ontario,1992-09,,,,,,,,,
Ontario,1992-10,,,,,,,,,
Ontario,1992-11,,,,,,,,,
Ontario,1992-12,,,,,,,,,
Ontario,1993-01,,,,,,,,,
Ontario,1993-02,,,,,,,,,
Ontario,1993-03,,,,,,,,,
Ontario,1993-04,,,,,,,,,
Ontario,1993-05,,,,,,,,,
Ontario,1993-06,,,,,,,,,
Ontario,1993-07,,,,,,,,,
Ontario,1993-08,,,,,,,,,
Ontario,1993-09,,,,,,,,,
Ontario,1993-10,,,,,,,,,
Ontario,1993-11,,,,,,,,,
Ontario,1993-12,,,,,,,,,
Ontario,1994-01,,,,,,,,,
Ontario,1994-02,,,,,,,,,
Ontario,1994-03,,,,,,,,,
Ontario,1994-04,,,,,,,,,
Ontario,1994-05,,,,,,,,,
Ontario,1994-06,,,,,,,,,
Ontario,1994-07,,,,,,,,,
Ontario,1994-08,,,,,,,,,
Ontario,1994-09,,,,,,,,,
Ontario,1994-10,,,,,,,,,
Ontario,1994-11,,,,,,,,,
Ontario,1994-12,,,,,,,,,
Ontario,1995-01,,,,,,,,,
Ontario,1995-02,,,,,,,,,
Ontario,1995-03,,,,,,,,,
Ontario,1995-04,,,,,,,,,
Ontario,1995-05,,,,,,,,,
Ontario,1995-06,,,,,,,,,
Ontario,1995-07,,,,,,,,,
Ontario,1995-08,,,,,,,,,
Ontario,1995-09,,,,,,,,,
Ontario,1995-10,,,,,,,,,
Ontario,1995-11,,,,,,,,,
Ontario,1995-12,,,,,,,,,
Ontario,1996-01,,,,,,,,,
Ontario,1996-02,,,,,,,,,
Ontario,1996-03,,,,,,,,,
Ontario,1996-04,,,,,,,,,
Ontario,1996-05,,,,,,,,,
Ontario,1996-06,,,,,,,,,
Ontario,1996-07,,,,,,,,,
Ontario,1996-08,,,,,,,,,
Ontario,1996-09,,,,,,,,,
Ontario,1996-10,,,,,,,,,
Ontario,1996-11,,,,,,,,,
Ontario,1996-12,,,,,,,,,
Ontario,1997-01,,,,,,,,,
Ontario,1997-02,,,,,,,,,
Ontario,1997-03,,,,,,,,,
Ontario,1997-04,,,,,,,,,
Ontario,1997-05,,,,,,,,,
Ontario,1997-06,,,,,,,,,
Ontario,1997-07,,,,,,,,,
Ontario,1997-08,,,,,,,,,
Ontario,1997-09,,,,,,,,,
Ontario,1997-10,,,,,,,,,
Ontario,1997-11,,,,,,,,,
Ontario,1997-12,,,,,,,,,
Ontario,1998-01,,,,,,,,,
Ontario,1998-02,,,,,,,,,
Ontario,1998-03,,,,,,,,,
Ontario,1998-04,,,,,,,,,
Ontario,1998-05,,,,,,,,,
Ontario,1998-06,,,,,,,,,
Ontario,1998-07,,,,,,,,,
Ontario,1998-08,,,,,,,,,
Ontario,1998-09,,,,,,,,,
Ontario,1998-10,,,,,,,,,
Ontario,1998-11,,,,,,,,,
Ontario,1998-12,,,,,,,,,
Ontario,1999-01,,,,,,,,,
Ontario,1999-02,,,,,,,,,
Ontario,1999-03,,,,,,,,,
Ontario,1999-04,,,,,,,,,
Ontario,1999-05,,,,,,,,,
Ontario,1999-06,,,,,,,,,
Ontario,1999-07,,,,,,,,,
Ontario,1999-08,,,,,,,,,
Ontario,1999-09,,,,,,,,,
Ontario,1999-10,,,,,,,,,
Ontario,1999-11,,,,,,,,,
Ontario,1999-12,,,,,,,,,
Ontario,2000-01,,,,,,,,,
Ontario,2000-02,,,,,,,,,
Ontario,2000-03,,,,,,,,,
Ontario,2000-04,,,,,,,,,
Ontario,2000-05,,,,,,,,,
Ontario,2000-06,,,,,,,,,
Ontario,2000-07,,,,,,,,,
Ontario,2000-08,,,,,,,,,
Ontario,2000-09,,,,,,,,,
Ontario,2000-10,,,,,,,,,
Ontario,2000-11,,,,,,,,,
Ontario,2000-12,,,,,,,,,
Ontario,2001-01,,,,,,,,,
Ontario,2001-02,,,,,,,,,
Ontario,2001-03,,,,,,,,,
Ontario,2001-04,,,,,,,,,
Ontario,2001-05,,,,,,,,,
Ontario,2001-06,,,,,,,,,
Ontario,2001-07,,,,,,,,,
Ontario,2001-08,,,,,,,,,
Ontario,2001-09,,,,,,,,,
Ontario,2001-10,,,,,,,,,
Ontario,2001-11,,,,,,,,,
Ontario,2001-12,,,,,,,,,
Ontario,2002-01,,,,,,,,,
Ontario,2002-02,,,,,,,,,
Ontario,2002-03,,,,,,,,,
Ontario,2002-04,,,,,,,,,
Ontario,2002-05,,,,,,,,,
Ontario,2002-06,,,,,,,,,
Ontario,2002-07,,,,,,,,,
Ontario,2002-08,,,,,,,,,
Ontario,2002-09,,,,,,,,,
Ontario,2002-10,,,,,,,,,
Ontario,2002-11,,,,,,,,,
Ontario,2002-12,,,,,,,,,
Ontario,2003-01,,,,,,,,,
Ontario,2003-02,,,,,,,,,
Ontario,2003-03,,,,,,,,,
Ontario,2003-04,,,,,,,,,
Ontario,2003-05,,,,,,,,,
Ontario,2003-06,,,,,,,,,
Ontario,2003-07,,,,,,,,,
Ontario,2003-08,,,,,,,,,
Ontario,2003-09,,,,,,,,,
Ontario,2003-10,,,,,,,,,
Ontario,2003-11,,,,,,,,,
Ontario,2003-12,,,,,,,,,
Ontario,2004-01,,,,,,,,,
Ontario,2004-02,,,,,,,,,
Ontario,2004-03,,,,,,,,,
Ontario,2004-04,,,,,,,,,
Ontario,2004-05,,,,,,,,,
Ontario,2004-06,,,,,,,,,
Ontario,2004-07,,,,,,,,,
Ontario,2004-08,,,,,,,,,
Ontario,2004-09,,,,,,,,,
Ontario,2004-10,,,,,,,,,
Ontario,2004-11,,,,,,,,,
Ontario,2004-12,,,,,,,,,
Ontario,2005-01,,,,,,,,,
Ontario,2005-02,,,,,,,,,
Ontario,2005-03,,,,,,,,,
Ontario,2005-04,,,,,,,,,
Ontario,2005-05,,,,,,,,,
Ontario,2005-06,,,,,,,,,
Ontario,2005-07,,,,,,,,,
Ontario,2005-08,,,,,,,,,
Ontario,2005-09,,,,,,,,,
Ontario,2005-10,,,,,,,,,
Ontario,2005-11,,,,,,,,,
Ontario,2005-12,,,,,,,,,
Ontario,2006-01,,,,,,,,,
Ontario,2006-02,,,,,,,,,
Ontario,2006-03,,,,,,,,,
Ontario,2006-04,,,,,,,,,
Ontario,2006-05,,,,,,,,,
Ontario,2006-06,,,,,,,,,
Ontario,2006-07,,,,,,,,,
Ontario,2006-08,,,,,,,,,
Ontario,2006-09,,,,,,,,,
Ontario,2006-10,,,,,,,,,
Ontario,2006-11,,,,,,,,,
Ontario,2006-12,,,,,,,,,
Ontario,2007-01,,,,,,,,,
Ontario,2007-02,,,,,,,,,
Ontario,2007-03,,,,,,,,,
Ontario,2007-04,,,,,,,,,
Ontario,2007-05,,,,,,,,,
Ontario,2007-06,,,,,,,,,
Ontario,2007-07,,,,,,,,,
Ontario,2007-08,,,,,,,,,
Ontario,2007-09,,,,,,,,,
Ontario,2007-10,,,,,,,,,
Ontario,2007-11,,,,,,,,,
Ontario,2007-12,,,,,,,,,
Ontario,2008-01,,,,,,,,,
Ontario,2008-02,,,,,,,,,
Ontario,2008-03,,,,,,,,,
Ontario,2008-04,,,,,,,,,
Ontario,2008-05,,,,,,,,,
Ontario,2008-06,,,,,,,,,
Ontario,2008-07,,,,,,,,,
Ontario,2008-08,,,,,,,,,
Ontario,2008-09,,,,,,,,,
Ontario,2008-10,,,,,,,,,
Ontario,2008-11,,,,,,,,,
Ontario,2008-12,,,,,,,,,
Ontario,2009-01,,,,,,,,,
Ontario,2009-02,,,,,,,,,
Ontario,2009-03,,,,,,,,,
Ontario,2009-04,,,,,,,,,
Ontario,2009-05,,,,,,,,,
Ontario,2009-06,,,,,,,,,
Ontario,2009-07,,,,,,,,,
Ontario,2009-08,,,,,,,,,
Ontario,2009-09,,,,,,,,,
Ontario,2009-10,,,,,,,,,
Ontario,2009-11,,,,,,,,,
Ontario,2009-12,,,,,,,,,
Ontario,2010-01,,,,,,,,,
Ontario,2010-02,,,,,,,,,
Ontario,2010-03,,,,,,,,,
Ontario,2010-04,,,,,,,,,
Ontario,2010-05,,,,,,,,,
Ontario,2010-06,,,,,,,,,
Ontario,2010-07,,,,,,,,,
Ontario,2010-08,,,,,,,,,
Ontario,2010-09,,,,,,,,,
Ontario,2010-10,,,,,,,,,
Ontario,2010-11,,,,,,,,,
Ontario,2010-12,,,,,,,,,
Ontario,2011-01,,,,,,,,,
Ontario,2011-02,,,,,,,,,
Ontario,2011-03,,,,,,,,,
Ontario,2011-04,,,,,,,,,
Ontario,2011-05,,,,,,,,,
Ontario,2011-06,,,,,,,,,
Ontario,2011-07,,,,,,,,,
Ontario,2011-08,,,,,,,,,
Ontario,2011-09,,,,,,,,,
Ontario,2011-10,,,,,,,,,
Ontario,2011-11,,,,,,,,,
Ontario,2011-12,,,,,,,,,
Ontario,2012-01,,,,,,,,,
Ontario,2012-02,,,,,,,,,
Ontario,2012-03,,,,,,,,,
Ontario,2012-04,,,,,,,,,
Ontario,2012-05,,,,,,,,,
Ontario,2012-06,,,,,,,,,
Ontario,2012-07,,,,,,,,,
Ontario,2012-08,,,,,,,,,
Ontario,2012-09,,,,,,,,,
Ontario,2012-10,,,,,,,,,
Ontario,2012-11,,,,,,,,,
Ontario,2012-12,,,,,,,,,
Ontario,2013-01,,,,,,,,,
Ontario,2013-02,,,,,,,,,
Ontario,2013-03,,,,,,,,,
Ontario,2013-04,,,,,,,,,
Ontario,2013-05,,,,,,,,,
Ontario,2013-06,,,,,,,,,
Ontario,2013-07,,,,,,,,,
Ontario,2013-08,,,,,,,,,
Ontario,2013-09,,,,,,,,,
Ontario,2013-10,,,,,,,,,
Ontario,2013-11,,,,,,,,,
Ontario,2013-12,,,,,,,,,
Ontario,2014-01,,,,,,,,,
Ontario,2014-02,,,,,,,,,
Ontario,2014-03,,,,,,,,,
Ontario,2014-04,,,,,,,,,
Ontario,2014-05,,,,,,,,,
Ontario,2014-06,,,,,,,,,
Ontario,2014-07,,,,,,,,,
Ontario,2014-08,,,,,,,,,
Ontario,2014-09,,,,,,,,,
Ontario,2014-10,,,,,,,,,
Ontario,2014-11,,,,,,,,,
Ontario,2014-12,,,,,,,,,
Ontario,2015-01,,,,,,,,,
Ontario,2015-02,,,,,,,,,
Ontario,2015-03,,,,,,,,,
Ontario,2015-04,,,,,,,,,
Ontario,2015-05,,,,,,,,,
Ontario,2015-06,,,,,,,,,
Ontario,2015-07,,,,,,,,,
Ontario,2015-08,,,,,,,,,
Ontario,2015-09,,,,,,,,,
Ontario,2015-10,,,,,,,,,
Ontario,2015-11,,,,,,,,,
Ontario,2015-12,,,,,,,,,
Ontario,2016-01,,,,,,,,,
Ontario,2016-02,,,,,,,,,
Ontario,2016-03,,,,,,,,,
Ontario,2016-04,,,,,,,,,
Ontario,2016-05,,,,,,,,,
Ontario,2016-06,,,,,,,,,
Ontario,2016-07,,,,,,,,,
Ontario,2016-08,,,,,,,,,
Ontario,2016-09,,,,,,,,,
Ontario,2016-10,,,,,,,,,
Ontario,2016-11,,,,,,,,,
Ontario,2016-12,,,,,,,,,
Ontario,2017-01,,,,,,,,,
Ontario,2017-02,,,,,,,,,
Ontario,2017-03,,,,,,,,,
Ontario,2017-04,,,,,,,,,
Ontario,2017-05,,,,,,,,,
Ontario,2017-06,,,,,,,,,
Ontario,2017-07,,,,,,,,,
Ontario,2017-08,,,,,,,,,
Ontario,2017-09,,,,,,,,,
Ontario,2017-10,,,,,,,,,
Ontario,2017-11,,,,,,,,,
Ontario,2017-12,,,,,,,,,
Ontario,2018-01,,,,,,,,,
Ontario,2018-02,,,,,,,,,
Ontario,2018-03,,,,,,,,,
Ontario,2018-04,,,,,,,,,
Ontario,2018-05,,,,,,,,,
Ontario,2018-06,,,,,,,,,
Ontario,2018-07,,,,,,,,,
Ontario,2018-08,,,,,,,,,
Ontario,2018-09,,,,,,,,,
Ontario,2018-10,,,,,,,,,
Ontario,2018-11,,,,,,,,,
Ontario,2018-12,,,,,,,,,
Ontario,2019-01,,,,,,,,,
Ontario,2019-02,,,,,,,,,
Ontario,2019-03,,,,,,,,,
Ontario,2019-04,,,,,,,,,
Ontario,2019-05,,,,,,,,,
Ontario,2019-06,,,,,,,,,
Ontario,2019-07,,,,,,,,,
Ontario,2019-08,,,,,,,,,
Ontario,2019-09,,,,,,,,,
Ontario,2019-10,,,,,,,,,
Ontario,2019-11,,,,,,,,,
Ontario,2019-12,,,,,,,,,
Ontario,2020-01,,,,,,,,,
Ontario,2020-02,,,,,,,,,
Ontario,2020-03,,,,,,,,,
Ontario,2020-04,,,,,,,,,
Ontario,2020-05,,,,,,,,,
Ontario,2020-06,,,,,,,,,
Ontario,2020-07,,,,,,,,,
Ontario,2020-08,,,,,,,,,
Ontario,2020-09,,,,,,,,,
Ontario,2020-10,,,,,,,,,
Ontario,2020-11,,,,,,,,,
Ontario,2020-12,,,,,,,,,
Ontario,2021-01,,,,,,,,,
Ontario,2021-02,,,,,,,,,
Ontario,2021-03,,,,,,,,,
Ontario,2021-04,,,,,,,,,
Ontario,2021-05,,,,,,,,,
Ontario,2021-06,,,,,,,,,
Ontario,2021-07,,,,,,,,,
Ontario,2021-08,,,,,,,,,
Ontario,2021-09,,,,,,,,,
Ontario,2021-10,,,,,,,,,
Ontario,2021-11,,,,,,,,,
Ontario,2021-12,,,,,,,,,
Ontario,2022-01,,,,,,,,,
Ontario,2022-02,,,,,,,,,
Ontario,2022-03,,,,,,,,,
Ontario,2022-04,,,,,,,,,
Ontario,2022-05,,,,,,,,,
Ontario,2022-06,,,,,,,,,
Ontario,2022-07,,,,,,,,,
Ontario,2022-08,,,,,,,,,
Ontario,2022-09,,,,,,,,,
Ontario,2022-10,,,,,,,,,
Ontario,2022-11,,,,,,,,,
Ontario,2022-12,,,,,,,,,
Ontario,2023-01,,,,,,,,,
Prince Edward Island,1976-01,,,,,,,,,
Prince Edward Island,1976-02,,,,,,,,,
Prince Edward Island,1976-03,,,,,,,,,
Prince Edward Island,1976-04,,,,,,,,,
Prince Edward Island,1976-05,,,,,,,,,
Prince Edward Island,1976-06,,,,,,,,,
Prince Edward Island,1976-07,,,,,,,,,
Prince Edward Island,1976-08,,,,,,,,,
Prince Edward Island,1976-09,,,,,,,,,
Prince Edward Island,1976-10,,,,,,,,,
Prince Edward Island,1976-11,,,,,,,,,
Prince Edward Island,1976-12,,,,,,,,,
Prince Edward Island,1977-01,,,,,,,,,
Prince Edward Island,1977-02,,,,,,,,,
Prince Edward Island,1977-03,,,,,,,,,
Prince Edward Island,1977-04,,,,,,,,,
Prince Edward Island,1977-05,,,,,,,,,
